acc,acc_labels,aux,aux_batch,bce_loss,cell,cell_size,epoch,exp,f1,f1_labels,freeze_mode,loss,lr,mask_use,prec,prec_labels,prob,recall,recall_labels,std_loss,train_mode
0.6442894507410637,"[0.7340889276373147, 0.5544899738448126]",0.0,4.0,0.6523680997931439,0.0,[56],0.0,0.0,0.34773539928486275,"[0.0, 0.6954707985697255]",0.0,0.6523680997931439,0.0001,0.0,0.29044300647088106,"[0.0, 0.5808860129417621]",0.1,0.43318485523385303,"[0.0, 0.8663697104677061]",0.0,train
0.65,"[0.7566666666666667, 0.5433333333333333]",0.0,4.0,0.6375157038370768,0.0,[56],0.0,0.0,0.35076252723311524,"[0.0, 0.7015250544662305]",0.0,0.6375157038370768,0.0001,0.0,0.284452296819788,"[0.0, 0.568904593639576]",0.1,0.45738636363636365,"[0.0, 0.9147727272727273]",0.0,valid
0.6582388840453357,"[0.7345248474280732, 0.5819529206625981]",0.0,4.0,0.6328110383904498,0.0,[56],1.0,0.0,0.36699029126213567,"[0.0, 0.7339805825242713]",0.0,0.6328110383904498,0.0001,0.0,0.29295837023914967,"[0.0, 0.5859167404782993]",0.1,0.4910913140311804,"[0.0, 0.9821826280623608]",0.0,train
0.6716666666666666,"[0.7566666666666667, 0.5866666666666667]",0.0,4.0,0.6179220676422119,0.0,[56],1.0,0.0,0.3697478991596636,"[0.0, 0.7394957983193272]",0.0,0.6179220676422119,0.0001,0.0,0.29333333333333333,"[0.0, 0.5866666666666667]",0.1,0.5,"[0.0, 1.0]",0.0,valid
0.6606364428945074,"[0.7345248474280732, 0.5867480383609416]",0.0,4.0,0.6279809811840886,0.0,[56],2.0,0.0,0.36956521739130405,"[0.0, 0.7391304347826081]",0.0,0.6279809811840886,0.0001,0.0,0.2936160909488413,"[0.0, 0.5872321818976826]",0.1,0.49851521900519674,"[0.0, 0.9970304380103935]",0.0,train
0.67,"[0.7566666666666667, 0.5833333333333334]",0.0,4.0,0.6204728881518046,0.0,[56],2.0,0.0,0.36442516268980446,"[0.0, 0.7288503253796089]",0.0,0.6204728881518046,0.0001,0.0,0.29473684210526313,"[0.0, 0.5894736842105263]",0.1,0.4772727272727273,"[0.0, 0.9545454545454546]",0.0,valid
0.6608544027898866,"[0.7345248474280732, 0.5871839581517001]",0.0,4.0,0.6285946680151898,0.0,[56],3.0,0.0,0.36923501795084207,"[0.0, 0.7384700359016841]",0.0,0.6285946680151898,0.0001,0.0,0.29397537379067723,"[0.0, 0.5879507475813545]",0.1,0.4962880475129918,"[0.0, 0.9925760950259837]",0.0,train
0.6666666666666667,"[0.7566666666666667, 0.5766666666666667]",0.0,4.0,0.609897514184316,0.0,[56],3.0,0.0,0.3657505285412259,"[0.0, 0.7315010570824518]",0.0,0.609897514184316,0.0001,0.0,0.29124579124579125,"[0.0, 0.5824915824915825]",0.1,0.4914772727272727,"[0.0, 0.9829545454545454]",0.0,valid
0.6608544027898866,"[0.7345248474280732, 0.5871839581517001]",0.0,4.0,0.6270600427751956,0.0,[56],4.0,0.0,0.3698818356691397,"[0.0, 0.7397636713382794]",0.0,0.6270600427751956,0.0001,0.0,0.293630017452007,"[0.0, 0.587260034904014]",0.1,0.49962880475129917,"[0.0, 0.9992576095025983]",0.0,train
0.6716666666666666,"[0.7566666666666667, 0.5866666666666667]",0.0,4.0,0.6083763241767883,0.0,[56],4.0,0.0,0.3697478991596636,"[0.0, 0.7394957983193272]",0.0,0.6083763241767883,0.0001,0.0,0.29333333333333333,"[0.0, 0.5866666666666667]",0.1,0.5,"[0.0, 1.0]",0.0,valid
